PNL Durations: NeuronLayer: 1.01ms | WindowMeans: 0.17ms | WindowWeighting: 32.30ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.60ms | WindowMeans: 0.19ms | WindowWeighting: 31.59ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 0.95ms | WindowMeans: 0.14ms | WindowWeighting: 31.00ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 0.94ms | WindowMeans: 0.17ms | WindowWeighting: 31.80ms | CombineLayer: 0.07ms
PNL Durations: NeuronLayer: 0.99ms | WindowMeans: 0.21ms | WindowWeighting: 33.34ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.17ms | WindowMeans: 0.21ms | WindowWeighting: 34.86ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.23ms | WindowMeans: 0.23ms | WindowWeighting: 35.33ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.25ms | WindowMeans: 0.20ms | WindowWeighting: 34.49ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 1.40ms | WindowMeans: 0.27ms | WindowWeighting: 34.75ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.56ms | WindowMeans: 0.18ms | WindowWeighting: 31.60ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 1.13ms | WindowMeans: 0.18ms | WindowWeighting: 32.77ms | CombineLayer: 0.07ms
PNL Durations: NeuronLayer: 0.98ms | WindowMeans: 0.13ms | WindowWeighting: 32.43ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 0.92ms | WindowMeans: 0.17ms | WindowWeighting: 31.09ms | CombineLayer: 0.07ms
PNL Durations: NeuronLayer: 1.97ms | WindowMeans: 0.17ms | WindowWeighting: 37.86ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 1.00ms | WindowMeans: 0.15ms | WindowWeighting: 36.41ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 0.94ms | WindowMeans: 0.20ms | WindowWeighting: 32.00ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 1.00ms | WindowMeans: 0.19ms | WindowWeighting: 33.47ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.17ms | WindowMeans: 0.19ms | WindowWeighting: 37.43ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 0.91ms | WindowMeans: 0.17ms | WindowWeighting: 32.69ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.33ms | WindowMeans: 0.19ms | WindowWeighting: 33.26ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 0.91ms | WindowMeans: 0.16ms | WindowWeighting: 32.19ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.44ms | WindowMeans: 0.16ms | WindowWeighting: 31.20ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 0.93ms | WindowMeans: 0.16ms | WindowWeighting: 31.94ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 0.92ms | WindowMeans: 0.16ms | WindowWeighting: 32.58ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 0.91ms | WindowMeans: 0.16ms | WindowWeighting: 33.56ms | CombineLayer: 0.07ms
PNL Durations: NeuronLayer: 1.56ms | WindowMeans: 0.20ms | WindowWeighting: 36.07ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 0.94ms | WindowMeans: 0.18ms | WindowWeighting: 32.24ms | CombineLayer: 0.04ms
PNL Durations: NeuronLayer: 1.33ms | WindowMeans: 0.13ms | WindowWeighting: 31.70ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.01ms | WindowMeans: 0.15ms | WindowWeighting: 30.38ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 1.18ms | WindowMeans: 0.18ms | WindowWeighting: 32.26ms | CombineLayer: 0.25ms
PNL Durations: NeuronLayer: 0.91ms | WindowMeans: 0.16ms | WindowWeighting: 31.72ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 0.92ms | WindowMeans: 0.20ms | WindowWeighting: 32.35ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 0.96ms | WindowMeans: 0.17ms | WindowWeighting: 32.42ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 1.31ms | WindowMeans: 0.17ms | WindowWeighting: 38.07ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 0.93ms | WindowMeans: 0.17ms | WindowWeighting: 31.80ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 0.95ms | WindowMeans: 0.15ms | WindowWeighting: 31.11ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 0.95ms | WindowMeans: 0.12ms | WindowWeighting: 31.20ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.52ms | WindowMeans: 0.19ms | WindowWeighting: 39.76ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.54ms | WindowMeans: 0.14ms | WindowWeighting: 35.49ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.07ms | WindowMeans: 0.14ms | WindowWeighting: 31.06ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 0.94ms | WindowMeans: 0.16ms | WindowWeighting: 31.67ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.13ms | WindowMeans: 0.15ms | WindowWeighting: 35.98ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 0.90ms | WindowMeans: 0.17ms | WindowWeighting: 31.37ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 1.39ms | WindowMeans: 0.16ms | WindowWeighting: 31.01ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 1.08ms | WindowMeans: 0.14ms | WindowWeighting: 31.02ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 1.63ms | WindowMeans: 0.18ms | WindowWeighting: 38.63ms | CombineLayer: 0.15ms
PNL Durations: NeuronLayer: 0.97ms | WindowMeans: 0.17ms | WindowWeighting: 32.29ms | CombineLayer: 0.15ms
PNL Durations: NeuronLayer: 1.20ms | WindowMeans: 0.22ms | WindowWeighting: 31.07ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 0.92ms | WindowMeans: 0.13ms | WindowWeighting: 31.26ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 1.53ms | WindowMeans: 0.21ms | WindowWeighting: 44.03ms | CombineLayer: 0.14ms
PNL Durations: NeuronLayer: 1.03ms | WindowMeans: 0.16ms | WindowWeighting: 35.76ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 0.95ms | WindowMeans: 0.15ms | WindowWeighting: 31.07ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 0.91ms | WindowMeans: 0.13ms | WindowWeighting: 31.08ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 1.19ms | WindowMeans: 0.18ms | WindowWeighting: 38.78ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.26ms | WindowMeans: 0.14ms | WindowWeighting: 32.02ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 1.00ms | WindowMeans: 0.14ms | WindowWeighting: 30.89ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 0.94ms | WindowMeans: 0.15ms | WindowWeighting: 31.18ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 1.87ms | WindowMeans: 0.22ms | WindowWeighting: 48.55ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.04ms | WindowMeans: 0.18ms | WindowWeighting: 33.83ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 0.94ms | WindowMeans: 0.14ms | WindowWeighting: 30.94ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 0.93ms | WindowMeans: 0.13ms | WindowWeighting: 31.09ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 1.22ms | WindowMeans: 0.21ms | WindowWeighting: 38.30ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.43ms | WindowMeans: 0.17ms | WindowWeighting: 33.42ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 0.92ms | WindowMeans: 0.13ms | WindowWeighting: 30.87ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 0.94ms | WindowMeans: 0.15ms | WindowWeighting: 31.09ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.53ms | WindowMeans: 0.18ms | WindowWeighting: 38.11ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 0.92ms | WindowMeans: 0.15ms | WindowWeighting: 32.12ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.32ms | WindowMeans: 0.16ms | WindowWeighting: 31.14ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 0.94ms | WindowMeans: 0.14ms | WindowWeighting: 32.50ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.29ms | WindowMeans: 0.16ms | WindowWeighting: 35.66ms | CombineLayer: 0.09ms
PNL Durations: NeuronLayer: 0.89ms | WindowMeans: 0.15ms | WindowWeighting: 31.61ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 0.95ms | WindowMeans: 0.17ms | WindowWeighting: 30.89ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 1.34ms | WindowMeans: 0.17ms | WindowWeighting: 32.82ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.25ms | WindowMeans: 0.18ms | WindowWeighting: 35.94ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 1.04ms | WindowMeans: 0.19ms | WindowWeighting: 33.93ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 0.95ms | WindowMeans: 0.14ms | WindowWeighting: 31.85ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 0.92ms | WindowMeans: 0.13ms | WindowWeighting: 33.64ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.16ms | WindowMeans: 0.27ms | WindowWeighting: 31.91ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 0.93ms | WindowMeans: 0.14ms | WindowWeighting: 32.15ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 0.93ms | WindowMeans: 0.15ms | WindowWeighting: 31.89ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 0.92ms | WindowMeans: 0.16ms | WindowWeighting: 32.17ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.07ms | WindowMeans: 0.20ms | WindowWeighting: 32.15ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.33ms | WindowMeans: 0.12ms | WindowWeighting: 32.23ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 1.08ms | WindowMeans: 0.16ms | WindowWeighting: 31.93ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.04ms | WindowMeans: 0.29ms | WindowWeighting: 31.81ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.18ms | WindowMeans: 0.19ms | WindowWeighting: 37.25ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.17ms | WindowMeans: 0.20ms | WindowWeighting: 33.89ms | CombineLayer: 0.08ms
PNL Durations: NeuronLayer: 1.38ms | WindowMeans: 0.17ms | WindowWeighting: 32.50ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.01ms | WindowMeans: 0.17ms | WindowWeighting: 32.23ms | CombineLayer: 0.07ms
PNL Durations: NeuronLayer: 1.74ms | WindowMeans: 0.28ms | WindowWeighting: 39.47ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 0.97ms | WindowMeans: 0.13ms | WindowWeighting: 32.66ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 0.97ms | WindowMeans: 0.16ms | WindowWeighting: 33.16ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.03ms | WindowMeans: 0.18ms | WindowWeighting: 32.36ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 1.22ms | WindowMeans: 0.20ms | WindowWeighting: 32.03ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.00ms | WindowMeans: 0.14ms | WindowWeighting: 32.18ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 0.99ms | WindowMeans: 0.25ms | WindowWeighting: 31.74ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 1.41ms | WindowMeans: 0.21ms | WindowWeighting: 32.49ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.16ms | WindowMeans: 0.26ms | WindowWeighting: 33.54ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 1.43ms | WindowMeans: 0.21ms | WindowWeighting: 36.43ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.21ms | WindowMeans: 0.33ms | WindowWeighting: 34.03ms | CombineLayer: 0.28ms
PNL Durations: NeuronLayer: 1.24ms | WindowMeans: 0.19ms | WindowWeighting: 34.94ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.39ms | WindowMeans: 0.31ms | WindowWeighting: 38.39ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 1.34ms | WindowMeans: 0.15ms | WindowWeighting: 32.74ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.17ms | WindowMeans: 0.15ms | WindowWeighting: 31.88ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.09ms | WindowMeans: 0.18ms | WindowWeighting: 32.50ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.19ms | WindowMeans: 0.17ms | WindowWeighting: 31.93ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 0.91ms | WindowMeans: 0.16ms | WindowWeighting: 31.71ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.48ms | WindowMeans: 0.17ms | WindowWeighting: 31.34ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 0.95ms | WindowMeans: 0.16ms | WindowWeighting: 31.40ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.12ms | WindowMeans: 0.35ms | WindowWeighting: 36.12ms | CombineLayer: 0.28ms
PNL Durations: NeuronLayer: 1.07ms | WindowMeans: 0.18ms | WindowWeighting: 34.07ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 0.98ms | WindowMeans: 0.22ms | WindowWeighting: 33.05ms | CombineLayer: 0.09ms
PNL Durations: NeuronLayer: 0.98ms | WindowMeans: 0.15ms | WindowWeighting: 31.66ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.25ms | WindowMeans: 0.22ms | WindowWeighting: 31.40ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 0.98ms | WindowMeans: 0.21ms | WindowWeighting: 36.71ms | CombineLayer: 0.07ms
PNL Durations: NeuronLayer: 1.05ms | WindowMeans: 0.16ms | WindowWeighting: 44.95ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.37ms | WindowMeans: 0.23ms | WindowWeighting: 35.13ms | CombineLayer: 0.07ms
PNL Durations: NeuronLayer: 1.11ms | WindowMeans: 0.16ms | WindowWeighting: 34.18ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.05ms | WindowMeans: 0.20ms | WindowWeighting: 32.98ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.00ms | WindowMeans: 0.14ms | WindowWeighting: 32.17ms | CombineLayer: 0.07ms
PNL Durations: NeuronLayer: 0.93ms | WindowMeans: 0.15ms | WindowWeighting: 31.83ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 1.80ms | WindowMeans: 0.45ms | WindowWeighting: 32.93ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 0.98ms | WindowMeans: 0.21ms | WindowWeighting: 33.25ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 0.99ms | WindowMeans: 0.18ms | WindowWeighting: 31.29ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.33ms | WindowMeans: 0.17ms | WindowWeighting: 37.55ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.56ms | WindowMeans: 0.18ms | WindowWeighting: 31.16ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 1.06ms | WindowMeans: 0.14ms | WindowWeighting: 30.92ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 0.98ms | WindowMeans: 0.15ms | WindowWeighting: 30.72ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 0.95ms | WindowMeans: 0.15ms | WindowWeighting: 30.93ms | CombineLayer: 0.07ms
PNL Durations: NeuronLayer: 1.10ms | WindowMeans: 0.17ms | WindowWeighting: 31.28ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 1.29ms | WindowMeans: 0.17ms | WindowWeighting: 30.86ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 0.98ms | WindowMeans: 0.18ms | WindowWeighting: 32.87ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.00ms | WindowMeans: 0.17ms | WindowWeighting: 30.94ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.46ms | WindowMeans: 0.29ms | WindowWeighting: 31.62ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 0.96ms | WindowMeans: 0.18ms | WindowWeighting: 33.08ms | CombineLayer: 0.07ms
PNL Durations: NeuronLayer: 0.95ms | WindowMeans: 0.21ms | WindowWeighting: 32.07ms | CombineLayer: 0.07ms
PNL Durations: NeuronLayer: 1.04ms | WindowMeans: 0.22ms | WindowWeighting: 30.88ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.32ms | WindowMeans: 0.21ms | WindowWeighting: 33.60ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 0.90ms | WindowMeans: 0.16ms | WindowWeighting: 31.57ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 0.96ms | WindowMeans: 0.16ms | WindowWeighting: 31.55ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 1.02ms | WindowMeans: 0.17ms | WindowWeighting: 31.62ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.37ms | WindowMeans: 0.27ms | WindowWeighting: 34.63ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.09ms | WindowMeans: 0.26ms | WindowWeighting: 34.08ms | CombineLayer: 0.10ms
PNL Durations: NeuronLayer: 1.08ms | WindowMeans: 0.17ms | WindowWeighting: 30.99ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.01ms | WindowMeans: 0.28ms | WindowWeighting: 32.13ms | CombineLayer: 0.07ms
PNL Durations: NeuronLayer: 1.57ms | WindowMeans: 0.17ms | WindowWeighting: 31.36ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 0.96ms | WindowMeans: 0.16ms | WindowWeighting: 30.76ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 0.93ms | WindowMeans: 0.15ms | WindowWeighting: 30.90ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 0.94ms | WindowMeans: 0.14ms | WindowWeighting: 30.87ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.12ms | WindowMeans: 0.18ms | WindowWeighting: 32.11ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 1.26ms | WindowMeans: 0.16ms | WindowWeighting: 32.10ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 0.99ms | WindowMeans: 0.17ms | WindowWeighting: 31.59ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.05ms | WindowMeans: 0.17ms | WindowWeighting: 31.74ms | CombineLayer: 0.13ms
PNL Durations: NeuronLayer: 1.12ms | WindowMeans: 0.20ms | WindowWeighting: 34.73ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 1.32ms | WindowMeans: 0.17ms | WindowWeighting: 33.01ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 0.96ms | WindowMeans: 0.17ms | WindowWeighting: 33.16ms | CombineLayer: 0.07ms
PNL Durations: NeuronLayer: 1.06ms | WindowMeans: 0.16ms | WindowWeighting: 31.79ms | CombineLayer: 0.07ms
PNL Durations: NeuronLayer: 1.11ms | WindowMeans: 0.17ms | WindowWeighting: 33.10ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 1.29ms | WindowMeans: 0.16ms | WindowWeighting: 31.26ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 1.11ms | WindowMeans: 0.15ms | WindowWeighting: 30.84ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.09ms | WindowMeans: 0.17ms | WindowWeighting: 31.16ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.64ms | WindowMeans: 0.19ms | WindowWeighting: 30.73ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 0.96ms | WindowMeans: 0.18ms | WindowWeighting: 31.15ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 1.01ms | WindowMeans: 0.18ms | WindowWeighting: 30.83ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 0.99ms | WindowMeans: 0.16ms | WindowWeighting: 31.03ms | CombineLayer: 0.07ms
PNL Durations: NeuronLayer: 1.15ms | WindowMeans: 0.17ms | WindowWeighting: 31.38ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 0.94ms | WindowMeans: 0.17ms | WindowWeighting: 30.96ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.18ms | WindowMeans: 0.19ms | WindowWeighting: 30.79ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 1.17ms | WindowMeans: 0.19ms | WindowWeighting: 31.06ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.37ms | WindowMeans: 0.52ms | WindowWeighting: 35.14ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 1.53ms | WindowMeans: 0.46ms | WindowWeighting: 30.94ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 0.98ms | WindowMeans: 0.19ms | WindowWeighting: 30.63ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 1.00ms | WindowMeans: 0.20ms | WindowWeighting: 32.21ms | CombineLayer: 0.10ms
PNL Durations: NeuronLayer: 1.22ms | WindowMeans: 0.17ms | WindowWeighting: 32.10ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 1.14ms | WindowMeans: 0.16ms | WindowWeighting: 31.32ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 1.18ms | WindowMeans: 0.18ms | WindowWeighting: 30.98ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 0.96ms | WindowMeans: 0.16ms | WindowWeighting: 31.30ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 1.44ms | WindowMeans: 0.16ms | WindowWeighting: 35.84ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 0.94ms | WindowMeans: 0.14ms | WindowWeighting: 31.51ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.13ms | WindowMeans: 0.14ms | WindowWeighting: 31.15ms | CombineLayer: 0.08ms
PNL Durations: NeuronLayer: 1.27ms | WindowMeans: 0.15ms | WindowWeighting: 31.06ms | CombineLayer: 0.07ms
PNL Durations: NeuronLayer: 1.16ms | WindowMeans: 0.18ms | WindowWeighting: 30.69ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 1.10ms | WindowMeans: 0.19ms | WindowWeighting: 31.04ms | CombineLayer: 0.15ms
PNL Durations: NeuronLayer: 1.34ms | WindowMeans: 0.17ms | WindowWeighting: 31.40ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.36ms | WindowMeans: 0.17ms | WindowWeighting: 31.20ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.18ms | WindowMeans: 0.17ms | WindowWeighting: 32.51ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 0.99ms | WindowMeans: 0.17ms | WindowWeighting: 31.81ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 0.96ms | WindowMeans: 0.17ms | WindowWeighting: 31.45ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 0.92ms | WindowMeans: 0.15ms | WindowWeighting: 31.61ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.30ms | WindowMeans: 0.18ms | WindowWeighting: 42.09ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.00ms | WindowMeans: 0.16ms | WindowWeighting: 46.81ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.04ms | WindowMeans: 0.14ms | WindowWeighting: 30.99ms | CombineLayer: 0.09ms
PNL Durations: NeuronLayer: 1.11ms | WindowMeans: 0.15ms | WindowWeighting: 32.12ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.29ms | WindowMeans: 0.16ms | WindowWeighting: 31.56ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 1.02ms | WindowMeans: 0.17ms | WindowWeighting: 32.62ms | CombineLayer: 0.07ms
PNL Durations: NeuronLayer: 1.23ms | WindowMeans: 0.17ms | WindowWeighting: 30.81ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 0.96ms | WindowMeans: 0.17ms | WindowWeighting: 31.58ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 16.17ms | WindowMeans: 0.37ms | WindowWeighting: 37.64ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 1.02ms | WindowMeans: 0.18ms | WindowWeighting: 36.19ms | CombineLayer: 0.16ms
PNL Durations: NeuronLayer: 0.97ms | WindowMeans: 0.18ms | WindowWeighting: 33.85ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.21ms | WindowMeans: 0.18ms | WindowWeighting: 32.17ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.26ms | WindowMeans: 0.19ms | WindowWeighting: 31.39ms | CombineLayer: 0.19ms
PNL Durations: NeuronLayer: 1.02ms | WindowMeans: 0.17ms | WindowWeighting: 31.65ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 0.97ms | WindowMeans: 0.18ms | WindowWeighting: 31.16ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.14ms | WindowMeans: 0.19ms | WindowWeighting: 32.46ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.92ms | WindowMeans: 2.05ms | WindowWeighting: 59.63ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.01ms | WindowMeans: 0.18ms | WindowWeighting: 31.32ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 1.08ms | WindowMeans: 0.19ms | WindowWeighting: 30.84ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 1.39ms | WindowMeans: 0.23ms | WindowWeighting: 31.06ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.38ms | WindowMeans: 0.18ms | WindowWeighting: 31.66ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 0.93ms | WindowMeans: 0.15ms | WindowWeighting: 31.16ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 0.95ms | WindowMeans: 0.15ms | WindowWeighting: 30.75ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 0.95ms | WindowMeans: 0.15ms | WindowWeighting: 31.32ms | CombineLayer: 0.07ms
PNL Durations: NeuronLayer: 1.11ms | WindowMeans: 0.21ms | WindowWeighting: 34.64ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 1.43ms | WindowMeans: 0.17ms | WindowWeighting: 31.02ms | CombineLayer: 0.06ms
