DEBUG: forward() timings: Index: 0.00ms | Embed: 0.56ms | Neuron: 197.33ms | Memory: 1.86ms | Output: 0.08ms | Total: 199.83ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 0.50ms | Neuron: 287.88ms | Memory: 0.96ms | Output: 0.06ms | Total: 289.41ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 0.80ms | Neuron: 480.52ms | Memory: 1.56ms | Output: 0.07ms | Total: 482.95ms
inner step 4: forward: 483.12ms | predict: 3.18ms | loss: 0.59ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 2.99ms | Neuron: 202.43ms | Memory: 3.01ms | Output: 0.19ms | Total: 208.66ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 1.37ms | Neuron: 201.08ms | Memory: 1.45ms | Output: 0.06ms | Total: 203.97ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 0.92ms | Neuron: 414.95ms | Memory: 1.44ms | Output: 0.06ms | Total: 417.37ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 0.48ms | Neuron: 475.81ms | Memory: 1.46ms | Output: 0.07ms | Total: 477.82ms
inner step 4: forward: 478.19ms | predict: 2.55ms | loss: 0.61ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 1.70ms | Neuron: 188.87ms | Memory: 1.42ms | Output: 0.09ms | Total: 192.09ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 0.49ms | Neuron: 193.69ms | Memory: 1.44ms | Output: 0.06ms | Total: 195.69ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 0.48ms | Neuron: 418.56ms | Memory: 1.78ms | Output: 0.08ms | Total: 420.91ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 0.59ms | Neuron: 463.19ms | Memory: 1.41ms | Output: 0.07ms | Total: 465.27ms
inner step 4: forward: 465.64ms | predict: 2.50ms | loss: 0.41ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 1.18ms | Neuron: 228.39ms | Memory: 1.70ms | Output: 0.17ms | Total: 231.47ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 1.47ms | Neuron: 217.38ms | Memory: 1.29ms | Output: 0.07ms | Total: 220.22ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 0.50ms | Neuron: 354.32ms | Memory: 6.06ms | Output: 0.61ms | Total: 361.49ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 1.59ms | Neuron: 496.94ms | Memory: 1.26ms | Output: 0.06ms | Total: 499.86ms
inner step 4: forward: 499.97ms | predict: 3.70ms | loss: 0.73ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 1.39ms | Neuron: 200.50ms | Memory: 1.64ms | Output: 0.18ms | Total: 203.73ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 0.93ms | Neuron: 201.11ms | Memory: 1.23ms | Output: 0.06ms | Total: 203.34ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 0.50ms | Neuron: 434.60ms | Memory: 1.19ms | Output: 0.06ms | Total: 436.36ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 1.52ms | Neuron: 529.59ms | Memory: 1.32ms | Output: 0.07ms | Total: 532.50ms
inner step 4: forward: 532.61ms | predict: 3.31ms | loss: 0.39ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 22.12ms | Neuron: 191.04ms | Memory: 22.43ms | Output: 4.23ms | Total: 239.85ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 1.22ms | Neuron: 304.43ms | Memory: 1.38ms | Output: 0.08ms | Total: 307.11ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 0.48ms | Neuron: 1605.35ms | Memory: 4.58ms | Output: 0.06ms | Total: 1610.48ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 0.54ms | Neuron: 613.64ms | Memory: 1.27ms | Output: 0.06ms | Total: 615.51ms
inner step 4: forward: 615.59ms | predict: 1.98ms | loss: 0.33ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 1.44ms | Neuron: 187.18ms | Memory: 1.47ms | Output: 0.07ms | Total: 190.17ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 0.47ms | Neuron: 794.55ms | Memory: 1.38ms | Output: 0.07ms | Total: 796.47ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 0.50ms | Neuron: 463.74ms | Memory: 1.26ms | Output: 0.06ms | Total: 465.56ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 0.51ms | Neuron: 2348.48ms | Memory: 11.60ms | Output: 0.07ms | Total: 2360.66ms
inner step 4: forward: 2360.85ms | predict: 157.79ms | loss: 0.43ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 1.40ms | Neuron: 193.88ms | Memory: 1.55ms | Output: 0.15ms | Total: 196.99ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 0.48ms | Neuron: 177.74ms | Memory: 1.36ms | Output: 0.06ms | Total: 179.64ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 0.43ms | Neuron: 179.91ms | Memory: 1.37ms | Output: 0.06ms | Total: 181.77ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 0.47ms | Neuron: 528.55ms | Memory: 1.26ms | Output: 0.07ms | Total: 530.36ms
inner step 4: forward: 530.56ms | predict: 3.33ms | loss: 0.42ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 1.25ms | Neuron: 198.01ms | Memory: 1.42ms | Output: 0.20ms | Total: 200.90ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 1.45ms | Neuron: 192.91ms | Memory: 1.36ms | Output: 0.06ms | Total: 195.78ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 0.55ms | Neuron: 190.30ms | Memory: 1.34ms | Output: 0.06ms | Total: 192.26ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 0.55ms | Neuron: 481.97ms | Memory: 1.34ms | Output: 0.06ms | Total: 483.93ms
inner step 4: forward: 484.04ms | predict: 2.06ms | loss: 0.43ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 1.11ms | Neuron: 194.12ms | Memory: 1.44ms | Output: 0.09ms | Total: 196.77ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 0.47ms | Neuron: 218.78ms | Memory: 1.41ms | Output: 0.07ms | Total: 220.73ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 0.48ms | Neuron: 190.60ms | Memory: 1.50ms | Output: 0.06ms | Total: 192.66ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 0.51ms | Neuron: 585.92ms | Memory: 3.33ms | Output: 0.11ms | Total: 589.87ms
inner step 4: forward: 590.03ms | predict: 3.17ms | loss: 0.47ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 1.90ms | Neuron: 188.21ms | Memory: 1.76ms | Output: 0.19ms | Total: 192.09ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 0.77ms | Neuron: 210.28ms | Memory: 1.38ms | Output: 0.07ms | Total: 212.51ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 0.46ms | Neuron: 425.70ms | Memory: 1.46ms | Output: 0.07ms | Total: 427.70ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 0.49ms | Neuron: 489.33ms | Memory: 1.38ms | Output: 0.07ms | Total: 491.26ms
inner step 4: forward: 491.37ms | predict: 2.46ms | loss: 0.66ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 1.57ms | Neuron: 198.24ms | Memory: 1.38ms | Output: 0.55ms | Total: 201.78ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 0.50ms | Neuron: 193.09ms | Memory: 1.43ms | Output: 0.06ms | Total: 195.09ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 0.69ms | Neuron: 329.47ms | Memory: 1.72ms | Output: 0.06ms | Total: 331.95ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 0.48ms | Neuron: 480.50ms | Memory: 1.36ms | Output: 0.06ms | Total: 482.41ms
inner step 4: forward: 482.49ms | predict: 2.24ms | loss: 0.61ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 1.04ms | Neuron: 190.08ms | Memory: 1.53ms | Output: 0.07ms | Total: 192.73ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 0.52ms | Neuron: 196.08ms | Memory: 1.57ms | Output: 0.07ms | Total: 198.25ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 0.77ms | Neuron: 198.88ms | Memory: 1.45ms | Output: 0.06ms | Total: 201.17ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 0.52ms | Neuron: 855.95ms | Memory: 1.08ms | Output: 0.07ms | Total: 857.63ms
inner step 4: forward: 857.75ms | predict: 2.39ms | loss: 0.91ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 0.74ms | Neuron: 196.99ms | Memory: 1.65ms | Output: 0.21ms | Total: 199.61ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 1.17ms | Neuron: 187.19ms | Memory: 1.15ms | Output: 0.06ms | Total: 189.59ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 1.07ms | Neuron: 386.14ms | Memory: 1.26ms | Output: 0.07ms | Total: 388.55ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 1.25ms | Neuron: 560.36ms | Memory: 1.35ms | Output: 0.07ms | Total: 563.03ms
inner step 4: forward: 563.16ms | predict: 3.52ms | loss: 0.66ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 1.06ms | Neuron: 198.60ms | Memory: 1.34ms | Output: 0.06ms | Total: 201.07ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 1.18ms | Neuron: 195.67ms | Memory: 1.25ms | Output: 0.06ms | Total: 198.17ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 0.89ms | Neuron: 201.54ms | Memory: 1.05ms | Output: 0.07ms | Total: 203.55ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 0.49ms | Neuron: 2396.42ms | Memory: 4.69ms | Output: 0.09ms | Total: 2401.70ms
inner step 4: forward: 2401.87ms | predict: 31.82ms | loss: 0.78ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 1.42ms | Neuron: 198.45ms | Memory: 1.44ms | Output: 0.10ms | Total: 201.42ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 0.49ms | Neuron: 200.04ms | Memory: 0.89ms | Output: 0.06ms | Total: 201.50ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 0.49ms | Neuron: 355.72ms | Memory: 1.29ms | Output: 0.06ms | Total: 357.56ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 1.19ms | Neuron: 503.27ms | Memory: 1.71ms | Output: 0.07ms | Total: 506.25ms
inner step 4: forward: 506.37ms | predict: 2.21ms | loss: 0.57ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 1.02ms | Neuron: 199.78ms | Memory: 1.82ms | Output: 0.30ms | Total: 202.94ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 0.49ms | Neuron: 201.00ms | Memory: 1.71ms | Output: 0.06ms | Total: 203.27ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 0.51ms | Neuron: 260.52ms | Memory: 1.43ms | Output: 0.06ms | Total: 262.54ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 0.48ms | Neuron: 574.97ms | Memory: 1.47ms | Output: 0.08ms | Total: 577.00ms
inner step 4: forward: 577.30ms | predict: 2.69ms | loss: 0.44ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 3.42ms | Neuron: 225.63ms | Memory: 4.56ms | Output: 0.31ms | Total: 233.97ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 0.93ms | Neuron: 231.10ms | Memory: 1.24ms | Output: 0.15ms | Total: 233.43ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 0.69ms | Neuron: 470.81ms | Memory: 1.24ms | Output: 0.07ms | Total: 472.83ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 0.50ms | Neuron: 2521.62ms | Memory: 5.51ms | Output: 0.08ms | Total: 2527.72ms
inner step 4: forward: 2527.83ms | predict: 560.97ms | loss: 1.18ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 1.08ms | Neuron: 193.53ms | Memory: 1.72ms | Output: 0.20ms | Total: 196.55ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 0.67ms | Neuron: 192.71ms | Memory: 1.84ms | Output: 0.06ms | Total: 195.29ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 0.53ms | Neuron: 444.30ms | Memory: 1.33ms | Output: 0.06ms | Total: 446.23ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 1.33ms | Neuron: 462.46ms | Memory: 1.34ms | Output: 0.06ms | Total: 465.21ms
inner step 4: forward: 465.30ms | predict: 2.24ms | loss: 0.62ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 1.53ms | Neuron: 198.49ms | Memory: 1.69ms | Output: 0.20ms | Total: 201.93ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 5.76ms | Neuron: 255.64ms | Memory: 1.37ms | Output: 0.06ms | Total: 262.84ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 9.63ms | Neuron: 613.24ms | Memory: 1.41ms | Output: 0.07ms | Total: 624.37ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 1.32ms | Neuron: 2175.76ms | Memory: 12.16ms | Output: 0.07ms | Total: 2189.31ms
inner step 4: forward: 2189.43ms | predict: 30.77ms | loss: 0.38ms
DEBUG: forward() timings: Index: 0.07ms | Embed: 4.18ms | Neuron: 279.85ms | Memory: 2.29ms | Output: 0.23ms | Total: 286.72ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 1.45ms | Neuron: 201.91ms | Memory: 1.40ms | Output: 0.06ms | Total: 204.83ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 0.72ms | Neuron: 326.16ms | Memory: 1.39ms | Output: 0.06ms | Total: 328.34ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 1.38ms | Neuron: 524.08ms | Memory: 1.20ms | Output: 0.06ms | Total: 526.73ms
inner step 4: forward: 526.81ms | predict: 2.67ms | loss: 0.40ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 0.78ms | Neuron: 205.59ms | Memory: 1.40ms | Output: 0.06ms | Total: 207.84ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 2.45ms | Neuron: 202.47ms | Memory: 1.31ms | Output: 0.07ms | Total: 206.30ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 0.67ms | Neuron: 193.74ms | Memory: 1.40ms | Output: 0.06ms | Total: 195.89ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 0.71ms | Neuron: 699.38ms | Memory: 1.32ms | Output: 0.06ms | Total: 701.49ms
inner step 4: forward: 701.80ms | predict: 3.68ms | loss: 0.71ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 1.76ms | Neuron: 196.37ms | Memory: 1.82ms | Output: 0.19ms | Total: 200.16ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 0.89ms | Neuron: 207.41ms | Memory: 1.52ms | Output: 0.07ms | Total: 209.89ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 0.49ms | Neuron: 190.21ms | Memory: 1.25ms | Output: 0.06ms | Total: 192.01ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 0.88ms | Neuron: 564.82ms | Memory: 1.36ms | Output: 0.06ms | Total: 567.13ms
inner step 4: forward: 567.23ms | predict: 2.22ms | loss: 0.35ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 1.26ms | Neuron: 201.80ms | Memory: 1.57ms | Output: 0.23ms | Total: 204.88ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 0.70ms | Neuron: 200.57ms | Memory: 1.12ms | Output: 0.06ms | Total: 202.46ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 0.52ms | Neuron: 491.25ms | Memory: 1.56ms | Output: 0.06ms | Total: 493.40ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 12.90ms | Neuron: 2240.89ms | Memory: 8.51ms | Output: 0.09ms | Total: 2262.41ms
inner step 4: forward: 2262.57ms | predict: 631.83ms | loss: 1.65ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 4.68ms | Neuron: 193.93ms | Memory: 3.76ms | Output: 0.21ms | Total: 202.75ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 1.10ms | Neuron: 205.73ms | Memory: 1.28ms | Output: 0.06ms | Total: 208.18ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 0.56ms | Neuron: 377.69ms | Memory: 1.45ms | Output: 0.06ms | Total: 379.77ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 0.82ms | Neuron: 440.64ms | Memory: 1.30ms | Output: 0.06ms | Total: 442.83ms
inner step 4: forward: 443.23ms | predict: 2.37ms | loss: 0.61ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 1.66ms | Neuron: 187.70ms | Memory: 1.51ms | Output: 0.09ms | Total: 190.97ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 0.51ms | Neuron: 189.38ms | Memory: 1.28ms | Output: 0.07ms | Total: 191.24ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 0.72ms | Neuron: 461.21ms | Memory: 1.84ms | Output: 0.07ms | Total: 463.83ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 0.51ms | Neuron: 522.53ms | Memory: 1.42ms | Output: 0.07ms | Total: 524.54ms
inner step 4: forward: 524.66ms | predict: 2.17ms | loss: 0.34ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 1.37ms | Neuron: 183.77ms | Memory: 1.77ms | Output: 0.19ms | Total: 187.12ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 0.78ms | Neuron: 184.62ms | Memory: 1.37ms | Output: 0.06ms | Total: 186.84ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 0.73ms | Neuron: 316.74ms | Memory: 1.30ms | Output: 0.07ms | Total: 318.86ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 0.50ms | Neuron: 457.82ms | Memory: 1.41ms | Output: 0.07ms | Total: 459.80ms
inner step 4: forward: 459.92ms | predict: 2.33ms | loss: 0.40ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 2.32ms | Neuron: 199.13ms | Memory: 1.30ms | Output: 0.10ms | Total: 202.86ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 1.29ms | Neuron: 190.75ms | Memory: 0.92ms | Output: 0.06ms | Total: 193.03ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 0.76ms | Neuron: 394.14ms | Memory: 0.97ms | Output: 0.07ms | Total: 395.94ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 1.13ms | Neuron: 469.35ms | Memory: 1.24ms | Output: 0.07ms | Total: 471.79ms
inner step 4: forward: 471.93ms | predict: 2.79ms | loss: 0.70ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 1.35ms | Neuron: 199.11ms | Memory: 1.90ms | Output: 0.17ms | Total: 202.54ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 0.49ms | Neuron: 191.38ms | Memory: 1.73ms | Output: 0.07ms | Total: 193.68ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 1.07ms | Neuron: 394.69ms | Memory: 1.36ms | Output: 0.07ms | Total: 397.19ms
DEBUG: forward() timings: Index: 0.00ms | Embed: 0.95ms | Neuron: 440.02ms | Memory: 1.58ms | Output: 0.08ms | Total: 442.64ms
inner step 4: forward: 442.98ms | predict: 2.64ms | loss: 0.37ms
